transaction_id,partner_batch_id,account_id,transaction_date,posted_date,transaction_type,amount,currency,status,merchant_name,related_transaction_id,source_system
TXN-00001544,BATCH-2026-08-17,ACCT-002374,2026-08-16,2026-08-18,transfer,-53.04,USD,completed,Pied Piper Software,,POS-EAST
TXN-00001580,BATCH-2026-08-17,ACCT-003010,2026-08-16,2026-08-16,transfer,39.47,USD,completed,Initech Services,,ACH-BATCH
TXN-00000210,BATCH-2026-08-17,ACCT-001147,2026-08-16,2026-08-17,purchase,27.16,USD,completed,Hooli Cloud,,POS-EAST
TXN-00001055,BATCH-2026-08-17,ACCT-003479,2026-08-16,2026-08-17,purchase,153.12,N/A,completed,Acme Wholesale,,ACH-BATCH
TXN-00001573,BATCH-2026-08-17,ACCT-002545,2026-08-16,2026-08-18,purchase,0.00,USD,failed,Wayne Hardware,,POS-WEST
TXN-00000402,BATCH-2026-08-17,ACCT-000444,2026-08-16,2026-08-16,transfer,-15.86,USD,completed,Wonka Confections,,ACH-BATCH
TXN-00001283,BATCH-2026-08-17,ACCT-001610,2026-08-16,2026-08-16,purchase,7.28,USD,completed,Stark Utilities,,ONLINE-CHECKOUT
TXN-00000417,BATCH-2026-08-17,ACCT-000001,2026-08-17,2026-08-17,transfer,18.54,USD,completed,Wonka Confections,,POS-WEST
TXN-00000020,BATCH-2026-08-17,ACCT-002337,2026-08-16,2026-08-16,adjustment,-2.45,USD,completed,Wayne Hardware,,ACH-BATCH
TXN-00000938,BATCH-2026-08-17,ACCT-002715,2026-08-17,2026-08-17,transfer,10.21,USD,completed,Northwind Traders,,POS-EAST
TXN-00000423,BATCH-2026-08-17,ACCT-002706,2026-08-16,2026-08-18,purchase,18.75,USD,completed,Contoso Retail,,POS-WEST
TXN-00000010,BATCH-2026-08-17,,2026-08-16,2026-08-18,purchase,71.57,USD,completed,Initech Services,,ONLINE-CHECKOUT
TXN-00000123,BATCH-2026-08-17,ACCT-004571,2026-08-16,2026-08-17,purchase,16.76,USD,pending,Pied Piper Software,,ACH-BATCH
TXN-00001635,BATCH-2026-08-17,ACCT-000025,2026-08-17,2026-08-19,purchase,49.25,USD,reversed,Initech Services,,ONLINE-CHECKOUT
TXN-00000588,BATCH-2026-08-17,ACCT-004565,2026-08-16,2026-08-16,purchase,96.68,USD,completed,Hooli Cloud,,POS-EAST
TXN-00000007,BATCH-2026-08-17,ACCT-001729,2026-08-17,2026-08-18,purchase,16.62,USD,pending,Acme Wholesale,,ONLINE-CHECKOUT
TXN-00000512,BATCH-2026-08-17,ACCT-002716,2026-08-17,2026-08-17,purchase,25.45,USD,pending,Wayne Hardware,,ONLINE-CHECKOUT
TXN-00000075,BATCH-2026-08-17,ACCT-000930,2026-08-17,2026-08-18,purchase,0.00,USD,failed,Stark Utilities,,POS-EAST
TXN-00000392,BATCH-2026-08-17,ACCT-004895,2026-08-16,2026-08-17,purchase,27.45,USD,completed,Northwind Traders,,POS-WEST
TXN-00000550,BATCH-2026-08-17,ACCT-004747,2026-08-16,2026-08-17,purchase,13.72,USD,completed,Globex Corp,,POS-WEST
TXN-00001870,BATCH-2026-08-17,ACCT-003314,2026-08-16,2026-08-16,purchase,56.25,CAD,completed,Wayne Hardware,,ACH-BATCH
TXN-00000521,BATCH-2026-08-17,ACCT-002765,2026-08-17,2026-08-18,purchase,29.08,USD,completed,Pied Piper Software,,POS-WEST
TXN-00000352,BATCH-2026-08-17,ACCT-003013,2026-08-16,2026-08-18,adjustment,66.64,EUR,completed,Acme Wholesale,,POS-WEST
TXN-00000036,BATCH-2026-08-17,ACCT-002461,2026-08-16,2026-08-17,purchase,32.73,USD,completed,Wonka Confections,,ONLINE-CHECKOUT
TXN-00000084,BATCH-2026-08-17,ACCT-004352,2026-08-17,2026-08-17,purchase,19.57,USD,pending,Wayne Hardware,,POS-WEST
TXN-00000922,BATCH-2026-08-17,ACCT-001201,2026-08-17,2026-08-17,purchase,25.71,USD,completed,Contoso Retail,,POS-EAST
TXN-00001749,BATCH-2026-08-17,ACCT-000085,2026-08-16,2026-08-16,purchase,18.55,USD,completed,Umbrella Logistics,,ACH-BATCH
TXN-00001305,BATCH-2026-08-17,ACCT-003115,2026-08-16,2026-08-16,purchase,44.70,USD,completed,Northwind Traders,,ONLINE-CHECKOUT
TXN-00000753,BATCH-2026-08-17,ACCT-002040,2026-08-17,2026-08-18,purchase,15.21,USD,completed,Initech Services,,ONLINE-CHECKOUT
TXN-00000177,BATCH-2026-08-17,ACCT-001441,2026-08-17,2026-08-17,purchase,53.17,USD,completed,Northwind Traders,,ACH-BATCH
TXN-00000789,BATCH-2026-08-17,ACCT-003553,2026-08-17,2026-08-18,purchase,9.44,USD,reversed,Initech Services,,POS-WEST
TXN-00001081,BATCH-2026-08-17,ACCT-001961,2026-08-16,2026-08-16,purchase,0.00,USD,failed,Fabrikam Supply,,ACH-BATCH
TXN-00001128,BATCH-2026-08-17,ACCT-001719,2026-08-17,2026-08-17,transfer,-23.37,USD,completed,Hooli Cloud,,ONLINE-CHECKOUT
TXN-00000650,BATCH-2026-08-17,ACCT-004882,2026-08-16,2026-08-16,purchase,190.03,USD,completed,Hooli Cloud,,ONLINE-CHECKOUT
TXN-00000221,BATCH-2026-08-17,ACCT-001718,2026-08-17,2026-08-18,adjustment,127.22,EUR,completed,Stark Utilities,,ONLINE-CHECKOUT
TXN-00000373,BATCH-2026-08-17,ACCT-001359,2026-08-16,2026-08-16,purchase,128.03,USD,completed,Wonka Confections,,POS-WEST
TXN-00001380,BATCH-2026-08-17,ACCT-000489,2026-08-16,2026-08-16,purchase,23.11,USD,pending,Hooli Cloud,,ACH-BATCH
TXN-00001451,BATCH-2026-08-17,ACCT-000548,2026-08-16,2026-08-17,purchase,109.52,USD,completed,Initech Services,,POS-EAST
TXN-00001660,BATCH-2026-08-17,ACCT-000471,2026-08-16,2026-08-16,purchase,5.63,CAD,completed,Umbrella Logistics,,POS-WEST
TXN-00001057,BATCH-2026-08-17,ACCT-001540,2026-08-16,2026-08-18,purchase,31.84,USD,completed,Northwind Traders,,POS-WEST
TXN-00001417,BATCH-2026-08-17,ACCT-000347,2026-08-16,2026-08-18,purchase,18.63,USD,reversed,Fabrikam Supply,,ACH-BATCH
TXN-00001083,BATCH-2026-08-17,ACCT-000573,2026-08-16,2026-08-17,purchase,56.60,USD,completed,Northwind Traders,,POS-EAST
TXN-00000461,BATCH-2026-08-17,ACCT-002560,2026-08-17,2026-08-17,purchase,29.85,EUR,completed,Acme Wholesale,,ONLINE-CHECKOUT
TXN-00000191,BATCH-2026-08-17,ACCT-004422,2026-08-17,2026-08-17,purchase,7.00,USD,completed,Globex Corp,,POS-EAST
TXN-00001782,BATCH-2026-08-17,ACCT-000230,2026-08-17,2026-08-19,purchase,11.37,USD,completed,Initech Services,,ONLINE-CHECKOUT
TXN-00001582,BATCH-2026-08-17,ACCT-001690,2026-08-17,2026-08-17,purchase,68.66,USD,completed,Globex Corp,,ONLINE-CHECKOUT
TXN-00001116,BATCH-2026-08-17,ACCT-000719,2026-08-17,2026-08-17,purchase,31.30,USD,completed,Acme Wholesale,,ACH-BATCH
TXN-00000469,BATCH-2026-08-17,ACCT-000348,2026-08-17,2026-08-17,refund,-15.93,CAD,completed,Globex Corp,TXN-00001960,ACH-BATCH
TXN-00001816,BATCH-2026-08-17,ACCT-003559,2026-08-17,2026-08-18,fee,9.97,USD,completed,Wonka Confections,,POS-EAST
TXN-00000916,BATCH-2026-08-17,ACCT-004249,2026-08-16,2026-08-16,refund,-10.16,USD,completed,Wayne Hardware,TXN-00000331,POS-EAST
TXN-00000285,BATCH-2026-08-17,ACCT-002713,2026-08-17,2026-08-18,purchase,7.29,EUR,pending,Hooli Cloud,,POS-EAST
TXN-00001061,BATCH-2026-08-17,ACCT-003142,2026-08-16,2026-08-16,refund,-10.37,USD,completed,Pied Piper Software,TXN-00001276,POS-EAST
TXN-00000631,BATCH-2026-08-17,ACCT-000436,2026-08-16,2026-08-17,purchase,81.82,USD,completed,Globex Corp,,POS-WEST
TXN-00000169,BATCH-2026-08-17,ACCT-001671,2026-08-17,2026-08-17,purchase,19.81,USD,pending,Wayne Hardware,,ACH-BATCH
TXN-00001131,BATCH-2026-08-17,ACCT-004903,2026-08-17,2026-08-19,purchase,7.97,USD,completed,Hooli Cloud,,POS-WEST
TXN-00000763,BATCH-2026-08-17,ACCT-003531,2027-08-17,2026-08-18,adjustment,-46.44,USD,completed,Fabrikam Supply,,POS-WEST
TXN-00000304,BATCH-2026-08-17,ACCT-002549,2026-08-16,2026-08-17,purchase,25.23,USD,completed,Hooli Cloud,,ACH-BATCH
TXN-00001584,BATCH-2026-08-17,ACCT-002023,2026-08-17,2026-08-18,refund,-32.10,USD,completed,Northwind Traders,TXN-00000088,ONLINE-CHECKOUT
TXN-00001762,BATCH-2026-08-17,ACCT-000616,2026-08-17,2026-08-18,purchase,21.86,USD,completed,Globex Corp,,POS-WEST
TXN-00000332,BATCH-2026-08-17,ACCT-003918,2026-08-17,2026-08-17,transfer,-18.48,USD,completed,Wayne Hardware,,POS-WEST
TXN-00000470,BATCH-2026-08-17,ACCT-002343,2026-08-17,2026-08-17,fee,10.94,USD,completed,Stark Utilities,,POS-WEST
TXN-00001675,BATCH-2026-08-17,ACCT-002510,2026-08-16,2026-08-16,transfer,-44.58,USD,completed,Wonka Confections,,POS-EAST
TXN-00000573,BATCH-2026-08-17,ACCT-004019,2026-08-17,2026-08-17,purchase,50.50,USD,completed,Northwind Traders,,ONLINE-CHECKOUT
TXN-00000318,BATCH-2026-08-17,ACCT-000663,2026-08-17,2026-08-17,purchase,48.55,USD,completed,Stark Utilities,,ONLINE-CHECKOUT
TXN-00001956,BATCH-2026-08-17,ACCT-000469,2026-08-17,2026-08-19,purchase,21.77,USD,completed,Fabrikam Supply,,ONLINE-CHECKOUT
TXN-00000539,BATCH-2026-08-17,ACCT-001470,2026-08-17,2026-08-17,purchase,24.04,USD,completed,Contoso Retail,,ONLINE-CHECKOUT
TXN-00000910,BATCH-2026-08-17,ACCT-000679,2026-08-16,2026-08-16,purchase,0.00,USD,failed,Umbrella Logistics,,POS-WEST
TXN-00000988,BATCH-2026-08-17,ACCT-003180,2026-08-16,2026-08-16,refund,-25.76,USD,completed,Wayne Hardware,TXN-00000497,ONLINE-CHECKOUT
TXN-00001605,BATCH-2026-08-17,ACCT-003724,2026-08-16,2026-08-16,refund,-22.70,USD,completed,Wayne Hardware,TXN-00000921,POS-EAST
TXN-00001536,BATCH-2026-08-17,ACCT-002209,2026-08-17,2026-08-17,purchase,96.26,USD,completed,Acme Wholesale,,POS-EAST
TXN-00001781,BATCH-2026-08-17,ACCT-003755,2026-08-16,2026-08-16,purchase,22.59,USD,completed,Wonka Confections,,ONLINE-CHECKOUT
TXN-00000484,BATCH-2026-08-17,ACCT-003774,2026-08-16,2026-08-18,transfer,89.59,USD,completed,Wonka Confections,,ONLINE-CHECKOUT
TXN-00000683,BATCH-2026-08-17,ACCT-001938,2026-08-16,2026-08-18,purchase,9.05,USD,completed,Stark Utilities,,ACH-BATCH
TXN-00001701,BATCH-2026-08-17,ACCT-004659,2026-08-16,2026-08-17,purchase,8.75,USD,completed,Contoso Retail,,POS-WEST
TXN-00001837,BATCH-2026-08-17,ACCT-000070,2026-08-16,2026-08-16,refund,-43.01,USD,completed,Acme Wholesale,TXN-93084465,POS-EAST
TXN-00000355,BATCH-2026-08-17,ACCT-002604,2026-08-16,2026-08-16,purchase,29.22,USD,completed,Wonka Confections,,POS-WEST
TXN-00001961,BATCH-2026-08-17,ACCT-001389,2026-08-16,2026-08-17,purchase,31.44,USD,completed,Fabrikam Supply,,POS-WEST
TXN-00001537,BATCH-2026-08-17,ACCT-002439,2026-08-16,2026-08-17,purchase,24.90,USD,completed,Pied Piper Software,,ACH-BATCH
TXN-00000530,BATCH-2026-08-17,ACCT-000453,2026-08-16,2026-08-16,purchase,16.96,EUR,completed,Pied Piper Software,,POS-EAST
TXN-00001824,BATCH-2026-08-17,ACCT-003525,2026-08-17,2026-08-18,purchase,37.69,USD,completed,Contoso Retail,,ONLINE-CHECKOUT
TXN-00001290,BATCH-2026-08-17,ACCT-002798,2026-08-17,2026-08-17,refund,-18.03,USD,completed,Initech Services,TXN-00001757,ONLINE-CHECKOUT
TXN-00000054,BATCH-2026-08-17,ACCT-003552,2026-08-16,2026-08-16,purchase,19.26,USD,completed,Umbrella Logistics,,ACH-BATCH
TXN-00001880,BATCH-2026-08-17,ACCT-002457,2026-08-16,2026-08-17,purchase,20.90,EUR,completed,Wayne Hardware,,POS-EAST
TXN-00001180,BATCH-2026-08-17,ACCT-003936,2026-08-16,2026-08-16,purchase,19.49,USD,completed,Pied Piper Software,,POS-EAST
TXN-00001511,BATCH-2026-08-17,ACCT-000767,2026-08-17,2026-08-19,purchase,93.44,USD,completed,Northwind Traders,,POS-WEST
TXN-00000222,BATCH-2026-08-17,ACCT-001263,2026-08-16,2026-08-17,transfer,11.03,USD,completed,Hooli Cloud,,ACH-BATCH
TXN-00001840,BATCH-2026-08-17,ACCT-004847,2026-08-17,2026-08-17,refund,-46.22,USD,completed,Hooli Cloud,TXN-00001438,ONLINE-CHECKOUT
TXN-00001581,BATCH-2026-08-17,ACCT-004402,2026-08-17,2026-08-17,purchase,44.48,USD,completed,Acme Wholesale,,ACH-BATCH
TXN-00000757,BATCH-2026-08-17,ACCT-004026,2026-08-17,2026-08-17,refund,-24.63,CAD,completed,Wayne Hardware,TXN-00000426,ACH-BATCH
TXN-00000868,BATCH-2026-08-17,ACCT-002600,2026-08-16,2026-08-17,purchase,12.29,USD,completed,Umbrella Logistics,,ACH-BATCH
TXN-00001964,BATCH-2026-08-17,ACCT-000692,2026-08-17,2026-08-18,purchase,29.55,USD,completed,Acme Wholesale,,POS-WEST
TXN-00001323,BATCH-2026-08-17,ACCT-003928,2026-08-17,2026-08-17,transfer,15.49,CAD,completed,Contoso Retail,,ONLINE-CHECKOUT
TXN-00000106,BATCH-2026-08-17,ACCT-004735,2026-08-16,2026-08-17,purchase,31.16,CAD,completed,Wonka Confections,,POS-WEST
TXN-00001969,BATCH-2026-08-17,ACCT-002122,2026-08-17,2026-08-18,transfer,-4.64,USD,completed,Initech Services,,POS-EAST
TXN-00000664,BATCH-2026-08-17,ACCT-002292,2026-08-16,2026-08-16,fee,15.82,USD,reversed,Wonka Confections,,POS-WEST
TXN-00000296,BATCH-2026-08-17,ACCT-003890,2026-08-16,2026-08-17,fee,18.72,USD,completed,Acme Wholesale,,POS-WEST
TXN-00000246,BATCH-2026-08-17,ACCT-001919,2026-08-17,2026-08-17,purchase,49.79,CAD,completed,Wayne Hardware,,POS-EAST
TXN-00001221,BATCH-2026-08-17,ACCT-001617,2026-08-17,2026-08-17,refund,-31.18,USD,completed,Hooli Cloud,TXN-00000097,ACH-BATCH
TXN-00000052,BATCH-2026-08-17,ACCT-003075,2026-08-17,2026-08-19,refund,-87.57,USD,completed,Wayne Hardware,TXN-00000683,POS-WEST
TXN-00000031,BATCH-2026-08-17,ACCT-003373,2026-08-17,2026-08-18,fee,42.39,CAD,completed,Pied Piper Software,,POS-WEST
TXN-00001972,BATCH-2026-08-17,ACCT-000820,2026-08-17,2026-08-18,refund,-18.35,USD,completed,Wonka Confections,TXN-00001367,ACH-BATCH
TXN-00000258,BATCH-2026-08-17,ACCT-002124,2026-08-17,2026-08-17,purchase,15.03,USD,completed,Fabrikam Supply,,ONLINE-CHECKOUT
TXN-00000321,BATCH-2026-08-17,ACCT-002508,2026-08-17,2026-08-17,adjustment,-17.75,USD,completed,Fabrikam Supply,,POS-EAST
TXN-00001314,BATCH-2026-08-17,ACCT-004375,2026-08-17,2026-08-18,refund,-4.74,USD,completed,Contoso Retail,TXN-00001232,ACH-BATCH
TXN-00001183,BATCH-2026-08-17,ACCT-001421,2026-08-17,2026-08-17,refund,-59.89,USD,completed,Pied Piper Software,TXN-00001968,ONLINE-CHECKOUT
TXN-00001063,BATCH-2026-08-17,ACCT-002068,2026-08-16,2026-08-16,purchase,166.66,CAD,completed,Wayne Hardware,,ONLINE-CHECKOUT
TXN-00001720,BATCH-2026-08-17,ACCT-004716,2026-08-17,2026-08-18,purchase,14.19,USD,completed,Pied Piper Software,,ONLINE-CHECKOUT
TXN-00000946,BATCH-2026-08-17,ACCT-001727,2026-08-16,2026-08-16,adjustment,-8.53,USD,completed,Umbrella Logistics,,ACH-BATCH
TXN-00001279,BATCH-2026-08-17,ACCT-000630,2026-08-16,2026-08-17,purchase,17.10,CAD,completed,Globex Corp,,ACH-BATCH
TXN-00000390,BATCH-2026-08-17,ACCT-001326,2026-08-17,2026-08-18,refund,-18.65,USD,completed,Contoso Retail,TXN-00000894,POS-WEST
TXN-00000733,BATCH-2026-08-17,ACCT-002437,2026-08-16,2026-08-17,purchase,66.03,USD,completed,Wayne Hardware,,POS-WEST
TXN-00001869,BATCH-2026-08-17,ACCT-002276,2026-08-17,2026-08-17,fee,3.56,USD,completed,Wayne Hardware,,ACH-BATCH
TXN-00001067,BATCH-2026-08-17,ACCT-000650,2026-08-16,2026-08-16,purchase,8.32,USD,reversed,Wayne Hardware,,POS-EAST
TXN-00001109,BATCH-2026-08-17,ACCT-003930,2026-08-16,2026-08-16,refund,-13.63,USD,completed,Hooli Cloud,TXN-00001411,ACH-BATCH
TXN-00001919,BATCH-2026-08-17,ACCT-004327,2026-08-17,2026-08-17,purchase,48.90,USD,completed,Wayne Hardware,,POS-WEST
TXN-00001130,BATCH-2026-08-17,ACCT-002631,2026-08-16,2026-08-17,refund,-57.94,USD,completed,Northwind Traders,TXN-00001508,POS-EAST
TXN-00000149,BATCH-2026-08-17,ACCT-001427,2026-08-16,2026-08-17,purchase,161.16,USD,completed,Umbrella Logistics,,POS-WEST
TXN-00001299,BATCH-2026-08-17,ACCT-001484,2026-08-17,2026-08-17,fee,20.12,USD,completed,Contoso Retail,,ONLINE-CHECKOUT
TXN-00001500,BATCH-2026-08-17,ACCT-001762,2026-08-17,2026-08-18,purchase,9.75,USD,completed,Globex Corp,,ACH-BATCH
TXN-00000346,BATCH-2026-08-17,ACCT-001093,2026-08-16,2026-08-16,fee,17.40,USD,pending,Fabrikam Supply,,ACH-BATCH
TXN-00001315,BATCH-2026-08-17,ACCT-000170,2026-08-17,2026-08-17,purchase,57.10,USD,completed,Wonka Confections,,POS-EAST
TXN-00001557,BATCH-2026-08-17,ACCT-001338,2026-08-17,2026-08-17,purchase,65.72,USD,reversed,Globex Corp,,ACH-BATCH
TXN-00001929,BATCH-2026-08-17,ACCT-002198,2026-08-17,2026-08-18,purchase,26.45,USD,completed,Wonka Confections,,ACH-BATCH
TXN-00001000,BATCH-2026-08-17,ACCT-001709,2026-08-17,2026-08-17,purchase,5.42,CAD,completed,Hooli Cloud,,POS-WEST
TXN-00001588,BATCH-2026-08-17,ACCT-003690,2026-08-16,2026-08-17,purchase,22.18,USD,completed,Hooli Cloud,,POS-EAST
TXN-00001310,BATCH-2026-08-17,ACCT-004237,2026-08-16,2026-08-16,purchase,8.62,EUR,completed,Acme Wholesale,,POS-WEST
TXN-00001717,BATCH-2026-08-17,ACCT-002109,2026-08-16,2026-08-16,purchase,16.25,USD,completed,Contoso Retail,,ONLINE-CHECKOUT
TXN-00000689,BATCH-2026-08-17,ACCT-003767,2026-08-16,2026-08-16,purchase,0.00,USD,failed,Acme Wholesale,,ONLINE-CHECKOUT
TXN-00001409,BATCH-2026-08-17,ACCT-001229,2026-08-16,2026-08-16,purchase,39.52,USD,completed,Wayne Hardware,,ACH-BATCH
TXN-00000059,BATCH-2026-08-17,ACCT-004509,2026-08-16,2026-08-16,purchase,26.66,USD,completed,Umbrella Logistics,,ONLINE-CHECKOUT
TXN-00001591,BATCH-2026-08-17,ACCT-001906,2026-08-17,2026-08-18,fee,35.68,USD,completed,Northwind Traders,,POS-EAST
TXN-00000582,BATCH-2026-08-17,ACCT-001055,2026-08-16,2026-08-16,transfer,7.54,USD,completed,Hooli Cloud,,POS-WEST
TXN-00001679,BATCH-2026-08-17,ACCT-003752,2026-08-17,2026-08-17,purchase,16.54,USD,completed,Globex Corp,,POS-EAST
TXN-00001651,BATCH-2026-08-17,ACCT-004388,2026-08-16,2026-08-16,refund,-8.47,USD,completed,Umbrella Logistics,TXN-00001448,ONLINE-CHECKOUT
TXN-00001854,BATCH-2026-08-17,ACCT-003351,2026-08-16,2026-08-16,purchase,15.04,USD,completed,Contoso Retail,,ACH-BATCH
TXN-00001225,BATCH-2026-08-17,ACCT-000495,2026-08-17,2026-08-17,purchase,0.00,USD,failed,Acme Wholesale,,ACH-BATCH
TXN-00001805,BATCH-2026-08-17,ACCT-002677,2026-08-17,2026-08-17,purchase,21.72,USD,completed,Pied Piper Software,,POS-WEST
TXN-00000192,BATCH-2026-08-17,ACCT-001941,2026-08-16,2026-08-16,purchase,248.87,USD,reversed,Initech Services,,POS-WEST
TXN-00001897,BATCH-2026-08-17,ACCT-004157,2026-08-16,2026-08-17,transfer,50.66,EUR,completed,Initech Services,,POS-EAST
TXN-00001893,BATCH-2026-08-17,ACCT-000035,2026-08-17,2026-08-17,purchase,54.48,USD,completed,Globex Corp,,ACH-BATCH
TXN-00000935,BATCH-2026-08-17,ACCT-003361,2026-08-16,2026-08-16,purchase,20.23,USD,completed,Stark Utilities,,POS-EAST
TXN-00000899,BATCH-2026-08-17,ACCT-003045,2026-08-16,2026-08-17,purchase,19.36,USD,completed,Umbrella Logistics,,POS-WEST
TXN-00000130,BATCH-2026-08-17,ACCT-003937,2026-08-16,2026-08-18,purchase,11.65,USD,completed,Umbrella Logistics,,POS-EAST
TXN-00001845,BATCH-2026-08-17,ACCT-003272,2026-08-16,2026-08-16,purchase,23.44,USD,completed,Stark Utilities,,POS-WEST
TXN-00000120,BATCH-2026-08-17,ACCT-000467,2026-08-16,2026-08-16,purchase,14.38,USD,completed,Umbrella Logistics,,ONLINE-CHECKOUT
TXN-00000447,BATCH-2026-08-17,ACCT-002616,2026-08-17,2026-08-18,transfer,-30.44,USD,completed,Wonka Confections,,POS-WEST
TXN-00001874,BATCH-2026-08-17,ACCT-001307,2026-08-16,2026-08-18,purchase,8.53,N/A,completed,Acme Wholesale,,POS-EAST
TXN-00000874,BATCH-2026-08-17,ACCT-002593,2026-08-16,2026-08-17,purchase,160.82,USD,completed,Northwind Traders,,POS-WEST
TXN-00000452,BATCH-2026-08-17,ACCT-001195,2026-08-16,2026-08-17,purchase,95.28,USD,completed,Stark Utilities,,POS-EAST
TXN-00000520,BATCH-2026-08-17,ACCT-002215,2026-08-16,2026-08-17,purchase,33.88,USD,completed,Initech Services,,POS-EAST
TXN-00000937,BATCH-2026-08-17,ACCT-000049,2026-08-17,2026-08-18,purchase,18.59,CAD,completed,Stark Utilities,,ACH-BATCH
TXN-00000637,BATCH-2026-08-17,ACCT-000580,2026-08-17,2026-08-17,purchase,18.37,USD,completed,Wonka Confections,,ACH-BATCH
TXN-00001509,BATCH-2026-08-17,ACCT-003050,2026-08-16,2026-08-17,purchase,71.80,USD,completed,Pied Piper Software,,ONLINE-CHECKOUT
TXN-00001465,BATCH-2026-08-17,ACCT-003260,2026-08-17,2026-08-17,refund,-28.85,USD,completed,Stark Utilities,TXN-00000281,POS-EAST
TXN-00001489,BATCH-2026-08-17,ACCT-002723,2026-08-17,2026-08-19,purchase,57.02,EUR,completed,Northwind Traders,,POS-WEST
TXN-00000247,BATCH-2026-08-17,ACCT-000067,2026-08-17,2026-08-17,refund,-25.90,USD,completed,Hooli Cloud,TXN-00000956,ONLINE-CHECKOUT
TXN-00001369,BATCH-2026-08-17,ACCT-004474,2026-08-17,2026-08-18,purchase,29.33,USD,completed,Initech Services,,ONLINE-CHECKOUT
TXN-00000487,BATCH-2026-08-17,ACCT-003391,2026-08-16,2026-08-17,purchase,18.25,USD,completed,Contoso Retail,,ACH-BATCH
TXN-00001594,BATCH-2026-08-17,ACCT-000405,2026-08-17,2026-08-19,purchase,25.90,CAD,completed,Hooli Cloud,,POS-WEST
TXN-00001558,BATCH-2026-08-17,ACCT-000774,2026-08-17,2026-08-17,purchase,10.44,USD,completed,Wayne Hardware,,ONLINE-CHECKOUT
TXN-00001191,BATCH-2026-08-17,ACCT-000293,2026-08-17,2026-08-17,purchase,24.44,USD,completed,Stark Utilities,,ACH-BATCH
TXN-00000427,BATCH-2026-08-17,ACCT-000124,2026-08-17,2026-08-19,purchase,11.94,CAD,completed,Fabrikam Supply,,ONLINE-CHECKOUT
TXN-00001333,BATCH-2026-08-17,ACCT-003276,2026-08-17,2026-08-17,purchase,27.18,USD,completed,Wayne Hardware,,ONLINE-CHECKOUT
TXN-00000840,BATCH-2026-08-17,ACCT-003158,2026-08-17,2026-08-17,purchase,14.15,USD,completed,Fabrikam Supply,,ONLINE-CHECKOUT
TXN-00001523,BATCH-2026-08-17,ACCT-003492,2026-08-17,2026-08-17,purchase,35.66,USD,completed,Acme Wholesale,,POS-EAST
TXN-00000092,BATCH-2026-08-17,ACCT-000115,2026-08-17,2026-08-18,refund,-9.12,USD,completed,Initech Services,TXN-00000071,POS-EAST
TXN-00001013,BATCH-2026-08-17,ACCT-003760,2026-08-16,2026-08-16,purchase,42.04,USD,completed,Globex Corp,,POS-EAST
TXN-00000959,BATCH-2026-08-17,ACCT-001866,2026-08-17,2026-08-17,adjustment,12.77,USD,completed,Northwind Traders,,POS-EAST
TXN-00001873,BATCH-2026-08-17,ACCT-002937,2026-08-17,2026-08-17,purchase,19.34,USD,completed,Pied Piper Software,,POS-WEST
TXN-00001973,BATCH-2026-08-17,ACCT-001382,2026-08-17,2026-08-17,purchase,33.71,USD,completed,Initech Services,,POS-WEST
TXN-00000401,BATCH-2026-08-17,ACCT-000055,2026-08-17,2026-08-18,purchase,98.21,USD,completed,Wonka Confections,,POS-EAST
TXN-00001566,BATCH-2026-08-17,ACCT-004883,2026-08-17,2026-08-17,fee,33.14,CAD,failed,Wonka Confections,,ACH-BATCH
TXN-00001629,BATCH-2026-08-17,ACCT-000195,2026-08-16,2026-08-16,refund,-35.74,USD,completed,Wayne Hardware,TXN-00001397,ONLINE-CHECKOUT
TXN-00001235,BATCH-2026-08-17,ACCT-003901,2026-08-16,2026-08-17,purchase,201.48,USD,completed,Initech Services,,ONLINE-CHECKOUT
TXN-00001911,BATCH-2026-08-17,ACCT-000766,2026-08-17,2026-08-18,purchase,9.80,USD,completed,Northwind Traders,,ONLINE-CHECKOUT
TXN-00000135,BATCH-2026-08-17,ACCT-004392,2026-08-16,2026-08-16,purchase,69.36,USD,completed,Northwind Traders,,POS-WEST
TXN-00001406,BATCH-2026-08-17,ACCT-002394,2026-08-17,2026-08-18,refund,-24.75,USD,reversed,Initech Services,TXN-00000561,POS-WEST
TXN-00001778,BATCH-2026-08-17,ACCT-002441,2026-08-16,2026-08-17,purchase,6.27,USD,completed,Fabrikam Supply,,POS-EAST
TXN-00000351,BATCH-2026-08-17,ACCT-002357,2026-08-16,2026-08-16,purchase,27.77,USD,completed,Hooli Cloud,,POS-EAST
TXN-00001713,BATCH-2026-08-17,ACCT-000309,2026-08-17,2026-08-17,purchase,43.82,USD,completed,Acme Wholesale,,ACH-BATCH
TXN-00001074,BATCH-2026-08-17,ACCT-002881,2026-08-16,2026-08-16,purchase,30.92,USD,completed,Acme Wholesale,,ACH-BATCH
TXN-00000940,BATCH-2026-08-17,ACCT-001254,2026-08-16,2026-08-17,transfer,31.15,USD,completed,Acme Wholesale,,POS-EAST
